title,ingredients,original_text,source,id,created_date,updated_date,created_by_id,created_by,is_sample
"Vereshagymát főzni","","A vereshagymát megtisztítván rakd egy fazékba, sózd meg, mikor valamennyire megfőtt, hogy kiment a ereje, rakd a szitára, és mikor leszivárgott, tedd fazékba, vagy egy lábasba, tölts kövér tehénhús levet, vagdalj petrezselyemlevelet belé, bors, gy ömbér, szerecsendió-virágot: azután egy kis írós vagy egyéb vajban rántsd meg, egy kevés lisztet önts reá; de böjtben nem kell tehénhús-lév, hanem vaj, vagy olaj.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4ba","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Olasz káposzta","","Az új káposztát csak darabonként hasogasd fel, és szép tiszta vízben főzd meg sóval együtt, azután hogy megfőtt, rakd ki egy mázas tálba, és jól vajazd meg, vagy böjtnap olívaolajjal öntsd meg, és felül megborsolván csak úgy, lév nélkül más tállal fedd bé, hadd pároljék magában, és tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4bb","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Laboda-paréj","","A labodát szép levelenként szedd, rakd egy fazékba, főzd meg, és a levét leszűrvén vagdald meg, édes téjjel ereszd fel, főzd meg, rántsd meg a tojást, mikor feltálalod, tedd reá, felül vajazd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4bc","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Hüvelyes borsó","","Tisztogasd meg, főzd meg vízben, sóban, azután öntsd ki a tálba, szűrd ki a levét, vajazd meg jól, és más tállal fedd bé; akár olívaolajjal böjtnap.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4bd","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Murok, azaz sárgarépa tejjel","","Főzd meg a sárgarépát vízben, sóban, és mikor megfő, szűrd le a levét, ereszd fel forrott téjjel, tálald fel; de egyszer fel kell forrani, kevés reszelt kenyérrel sűrítsd meg a levét.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4be","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Alma-kása","","Hámozd meg az almát, mosd meg vízben, metéld le a torzsájáról, tedd fel egy fazékba borral, vajjal, és mikor fel akarod adni, mézeld meg; de meg kell jól törni, mikor megfő, úgy tálald fel, ha kell, felül is va jazd meg, nádcukorral hintsd meg, és tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4bf","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tök téjjel","","Hámozd meg a tököt, metéld szépen aprón, főzd meg tiszta vízben, szűrd le a levét, mikor megfő, szűrd át valami rostán, azután forralt téjjel ereszd fel, verd egybe kanállal, főzd meg, rántsd felü l tojásrántottát; mert azzal jó; tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c0","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Boros kenyér","","Szelj laposan szép fejér kenyeret, mint egy ujjad vastagsága, azt jó édes borban áztasd meg, azután rántsd meg vajban, rakd tálba; hintsd meg nádcukorral, gyömbérrel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c1","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tyúkmony-lév, azaz tojás-lé","","Tojást verj fel fazékba, bors, sáfrány, gyömbér, habard jól meg, ereszd fel jó forró vízben, vajat belé, szerecsendió-virágot, és kenyérszeletre tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c2","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Német rántott","","Melegíts vajat, hogy ugyan forró légyen, egy serpenyőbe törj tojást, és egyenként dobd a forró vajba, kettőt, hármat, amennyire akarsz; de meg ne keverd, hogy egészen maradjon, és tálastól tedd szénre, felül sózd meg; ha megfő, hintsd meg gyömbérrel, borssal; ha akarsz, fahajat is törve nádcukrot is tehetsz reá, de ezek nélkül is el ég jó ez.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c3","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Serleves","","A sert forrald fel, és egy csuporba verj egy vagy két tojást, azt hideg serrel verd öszve jól, ezután a meleg serrel ereszd fel, sózd meg, és kockára vágott kenyérszeletre tálald fel: azonban a kockára vágott kenyérszeletet vajban megrántván azt felül hintsd reá; ha akarod, a tojás helyett tégy téjfelt belé, ha a ser igen ecetes, vízzel mérsékeld.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c4","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Boros leves","","Bort mézzel forralj fel, abba bors, gyömbér, sáfrány, mazsolát, fügét, és kenyérszeletre tálald fel, felül ránts tojásrántottát, és tálald fel, mandulát is tégy belé, és jobb lészen.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c5","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rák töltve","","Főzd meg a rákot, és a húsát tisztítsd meg, vagdald meg petrezselyemlevéllel, majoránnával együtt, kenyérbéllel, bors, gyömbér, sáfránnyal, egy vagy két tojást is törj belé, és rántsd meg vajban , mézben, és a rákhajat töltsd meg véle, és két rákot tégy egybe, egyiknek a fejét ide, másikat tova egybe kell dugni, és úgy rakd a fazékba csak lév nélkül, és csináld bé, és magában hadd párlódjék meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c6","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Lapos tészta","","Végy két vagy három tojást, vizet, sót, gyúrj tésztát, és szép vékonyon terítsd el, metéld el csak úgy laposan négy-négy részre, mint a négy ujjod, és dobd forró vízbe, forrald fel, szedd ki a vízből, rakd tálba, és közben-közben hintsd meg reszelt kenyérbéllel, és vajazd meg, azután felül is hasonlóképpen, és tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c7","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Ostya-béles","","A szilvát meg kell jól főzni, dobd ki a magvát, vagdald meg jól, és vajban mézben rántsd meg, szegfüvet, borsot belé: azután rakd fel ostya közé, és kadoccal, azaz liszt és tojás keverékéből készült tésztával csinál d bé, a szélit béhajtogatván azután vajban rántsd meg, tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c8","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Alma-béles","","Megint szintén az ostya-bélest, úgy kell azt is csinálni, csakhogy ennek tésztát csinálj, és abba kell rakni mazsolát is, mandulát is tehetsz belé, és a szélit hajtogasd egybe, és vajban rántsd meg (amint feljebb vagyon).","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4c9","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Alma-fánk","","Csinálj kadocot, azaz liszt és tojás keverékéből készült tésztát tojásból, lisztből, és egy kis bort is ereszthetsz belé, az almát metéld laposan, mártogasd belé, és vajban rántsd meg, mikor feltálalod, hintsd meg nádcukorral, tálald fel; ha levet akarsz néki csinálni, gyömbéres levet csinálhatsz, és az almát körítésnek tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4ca","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Pila, azaz rizskásából készült étel","","A rizskását tedd fel vízben, párold meg, míg kifakadoz, és mikor majd megfő, mazsolát is egy keveset, meleg vízben fonnyassz meg, azután tégy egy serpenyőbe vajat, mézet, és a rizskását rakd abba a mazsolával együtt; de jól ki kell a levét szűrni, és rántsd meg, ha megrántódik, tálald fel, felül hintsd meg fahajjal és nádcukorral.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4cb","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tolyó-fánk","","Végy egy tálba igen szép fejér lisztet, abba tojásnak csak a sárgáját verd belé, amennyire akarsz fánkot csinálni, azt a kanállal igen jól törd öszve; ez meglévén mosd meg szépen a kezedet, és egy darabocska vajat a tálba tévén a kezeddel igen jól sokáig gyúrd meg, sózd meg, és ha annak való formád vagyon, abba töltsd belé, és egy serpenyőbe forró vajba lődd belé, megint töltsd meg a formát, megint lődd belé: és midőn megrántódik, vedd ki a serpenyőből, rakd tálba, és egyenként a tésztát, melyet annak csináltál, lövögesd belé, és a tálban felül nádcukorral hintsd meg. Ennek pedig a formája olyan, mint a vízipuska, csakhogy nagy lyuka van a végin, rézből való metszett csillag, és azon tolják át a tolófával; gyenge fánk, gyenge eledel, ha meg tudod készíteni.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4cc","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tejes borsó","","A borsót fejtve főzd meg, és téjjel vagy téjfellel ereszd fel, egy maroknyi lisztet is belé; és mikor fel akarod adni, kocka módon kenyeret metélvén rántsd meg mézben, vajban, és a tálban felül hintsd reá, és vidd az asztalra. Ha pedig orjával, azaz a sertés hátgerincével vagy sódarral főzted, vagy szalonnával, jobb lesz; de szalonnát piríts rá és tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4cd","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Árpa-kása","","Az árpa-kását igen szépen megmosván édes téjben, mint szintén az egyéb kását főzd meg, tálald fel, vajazd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4ce","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Palacsinta","","Végy vagy hét vagy nyolc tojást, vagy vizet, hogy jobb lehessen, azt egy fazékba verd belé, és törd meg egy kanállal, sózd meg, azután tölts édes tejet belé, azt is jól megkeverve szép tiszta lisztet tégy belé, és csinálj olyan pástétomot, mint az ostyának való, csak egy kicsinnyel keményebben: azonban légyen egy serpenyőben meleg vaj; és egy kanál benne, a serpenyőt megmelegítvén tölts egy kanál vajat belé, forgasd el benne, hogy a feneke megzsírosuljon, és mindjárt töltsd vissza a vajat, és mind a pástétommal együtt töltsd egy kanállal a serpenyőbe, azt hajtogasd el, hogy a serpenyő fenekén mind elfolyjon, és süsd meg a szénen, és mindenkor egy-egy kicsiny vajat tölts a palacsintára, hogy zsírosabb légyen; midőn megpirul, ha szükség lesz, forgasd még, és jó mel egen tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4cf","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Disilber, azaz tojásétel","","Egy serpenyőbe tégy vizet, és mikor forr, tojást üss belé, hogy egészen maradjon, egynéhányat, ötöt, hatot, vagy ha többet is, és mikor a tojás megfőtt benne, szedd ki egyenként, rakd tálba egynéhány szeltecskére, sózd, vajazd s borsold meg: igen jó rántott ez is és könnyű készíteni; tálald fel az asztalra.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d0","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Körtvély-fánk, azaz körte-fánk","","Végy édes tejet egy fazékba, törd egynéhány tojásnak a sárgáját; a fejérit tartsd egyéb szükségedre, úgy, hogy mennyi téj, annyi tojássárgája; abba tégy lisztet, igen jól keverd el, és egy kanálka élesztőt is tégy belé, jó sűrűn kell hagyni: azonban ruhával fedd bé a fazekat, tedd meleg helyre, hadd keljen meg, midőn megkél, darabonként dobd forró vajba, és mikor megsül, e gy kis szálkával szedd ki, mind úgy cselekedjél, és igen szépen felpuffad és gyenge lesz, a tálban nádcukorral hintsd meg; ha az nincs, egyéb mézzel hintsd meg, vidd az asztalra. Némelyek a tojásfehérjét is belé verik: de nem lészen olyan porhanyó, mint mikor csak a sárgájával csinálják: tégy ízlésed szerint, amint szereted.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d1","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Piroska, azaz túróval töltött derelye","","Végy igen szép jó túrót, abba törj egynéhány nyers tojást, és a kanállal jól törd meg, ha egy kevés metélt kaprot tész belé, ha nem is, jó afelől: a zonban csinálj tésztát, azt nyújtsd el, és darabonként metéld el, a kanállal mindenre tégy egy-egy darabocskát, hajtogasd öszve, és ha vagyon, recés rézzel vagy fával körül metéld el, dobd forró vízbe, forrald fel, szedd ki abból, tálald fel, felül vajazd meg, és ha reszelt kenyérbéllel meghinted, tégy ízlésed szerint.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d2","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Süveg-fánk","","Csinálj tésztát két vagy három tojással, lisztet, azt ellapítván igen-igen szépen, vékonyon káposzta módra aprítsd meg, tedd egy nagy tálba vagy medencébe, és önts forró vizet reá, fedd bé egy kevésség, onnat kivévén rakd szitára, hogy a vize leszivárogjon, és serpenyőben vajban egészen rántsd meg, és csak úgy egészen süveg formára maradván tálald fel: ha kívántatik, megfordíthatod, hogy jobban megrántódjék, és úgy egészen vidd az asztalra.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d3","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Dió-béles","","Csinálj tésztát tojással, mint a laskának, lapítsd el szépen, azonban törj diót, megtisztogatván ugyan felesen, igen szépen törd meg a mozsárban, onnat kivévén mézben, vajban rántsd meg, és szépen rakd a szitára, béles formára hajtogasd egybe, és a kemencében süsd meg, ha megvajazod kívül-belől, tégy ízlésed szerint, annál jobb ízű lesz.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d4","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Szilvás béles","","Törd meg a szilvát, azonban a magvát kihányván vagdald meg szép aprón, abba bors, gyömbér, szegfű: csinálj tésztát mint a laskának, terítsd el kerekdéden, mint a tenyered, a szilvát rakd felül, más tésztával fedd bé, és fond bé körül, hogy ki ne bomoljék, akár cifrázd meg, és mártsd kadocba, azaz liszt és tojás keverékéből készült tésztába, csinálj egynéhányat ilyent, vajban rántsd meg, és t álald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d5","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rák-sajt","","Jó bőségesen főzz rákot vízben sóban, és mikor féligre megfőne, vedd ki, szíjald meg, azaz vágd keskeny szeletekre, rakd mozsárba, és törd meg erősen, azután önts édes tejet belé, és egynéhány nyers tojást is, ahhoz képest, amennyi a rák, keverd meg jól, és szitán szűrd meg; amíg azt készíted, egy fazekacskában légyen forró víz a tűznél, és a megszűrt rákot töltsd abba, és szépen öszvemégyen, onnat szedd ki rostás kanállal egy szitára, nádcukorral, fahajjal rakd meg jól, apró szőlőt is h ints közibe, sózd meg, és kösd egy tiszta ruhába, nyomtasd meg erősen, hogy a leve jól kimenjen, és midőn meghűl, a ruhából fejtsd ki, és vagdald meg hosszúkon, mint a két ujjod, pirítsd meg a rostélyon; azonban amíg sül, ilyen levet csinálj néki: bort, mé zet tégy egy csuporba, jól keverd meg, sáfrány, bors, gyömbér belé, ribizlit is, és felforralván az elmetélt rák-sajtot rakd belé, és egyszer forrald fel, melegen tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d6","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rántott rák","","A rákot szokás szerint főzd meg jól, sóban, vízben, onnat kivévén, min t a szíjalt, azaz keskeny szeletekre vágott rákot, úgy tisztítsd meg, lábait, farkát, derekát, keverd tojásba és lisztbe, és forró vajban rántsd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d7","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Rák téjfellel","","A rákot szokás szerint főzd és tisztogasd meg, amint feljebb mondám, azután rakd egy csu porba, tégy téjfelt belé, egynéhány tárkony levelet, abba sáfrányt, és megsózva forrald fel, és két-három kenyérszeletre tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d8","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Német tejes étek","","Csinálj tésztát, mint a laskának tojással, liszttel, a nyújtófával az asztalon szépen nyújtsd el, és darabonként négyszögletűre metéld el, vajban rántsd meg: azonban a tűznél forró téj légyen, azt megsáfrányozván a rántott tésztát ereszd belé, és midőn egy kevessé megsűrűdik, tálald fel, felül vajazd meg.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4d9","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Téjfeles túró","","Végy igen szép lágy túrót, kit ma vagy tegnap csináltak, morzsald egy fazékba, metélj bővön gyenge kaprot belé, öt vagy hat nyers tojást üss belé, és kanállal törd öszve, ez meglévén tölts tiszta téjfelt bővön reá; semmi víz nem kell belé, tedd a szénre, mind szüntelen keverd, míg fel akarod adni, é s mikor gondolod, hogy megfőtt a szénen, csak kenyérszelet nélkül tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4da","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Mondola-sása, azaz mandula-mártás","","A mandulát forró vízbe hányván hámozd meg igen szépen, mozsárban törd meg, borban áztatott kenyérbéllel együtt: azonban más edénybe törj fokhagymát, és ecettel borral szűrd a megtörött mandulára, egy kevés mézzel megédesítvén: forrald fel, sült alá tálald fel; ha só kívántatik, sózd meg, és vidd az asztalra.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4db","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Daru-sása, azaz daru-mártás","","A mandulát mind hajastól törd meg mozsárban, azonban mézes borban áztass cipóbélt vagy kenyeret, és abból valamennyire kifacsarván törd közibe egy kanál mézzel, és egy kanál vajjal és rózsavízzel, azaz rózsaolaj és víz keverékével együtt szűrd át a szitán, abba ribizli: és felforralván sült alá körítésnek tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4dc","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Főkötős fánk","","Csinálj kadocot, azaz liszt és tojás keverékéből készült tésztát néki, mint az alma-fánknak, azután egy tiszta csupornak a fenekét lyukaszd meg, mint egy borsószem, tiszta meleg vaj légyen a tűznél serpenyőben: azután töltsd a lyukas fenekű fa zékba a kadocot, amennyit meg akarsz rántani, csorgass a vajba a csuporból, annyit, hogy egészen vehesd ki, mikor sütöd, szép sodor lészen, mikor úgy gondolod, hogy megsült, vedd ki rostás kanállal, és nádcukorral édesítsd meg felül, és tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4dd","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tölcséres fánk","","Édes téjbe verj bővön tojás fejérit, lisztet, mézet, hogy édeske légyen, keverd meg igen jól, oly sűrű légyen, mint egyéb kadoc, azaz liszt és tojás keverékéből készült tészta szokott lenni, hogy a tölcsér szárán által mehessen, só belé: légyen forró vaj a tűznél a serpenyőben, és valami öregecske tölcsért tölts meg, és bocsásd a forró vajba; midőn megsült, szedd ki, rakd tálba, felül nádcukorral hintsd meg, és vidd fel tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4de","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Barack-fánk","","Az igen szép hasadó barackot hámozd meg szépen, a magvát kivetvén kadocot, azaz liszt és tojás keverékéből készült tésztát csinálván tojásból, lisztből, savát is megadván mártsd belé a meghámozott barackot, rántsd meg szép zsíroson, jó melegen tálald fel, sáfrányozd meg, faragj nádcukrot reá, vidd az asztalra.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4df","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Birsalma-pástétom","","Először csinálj egy szép kis házacskát sáfrányos tésztából, amint szokás, azonban egynéhány birsalmát hányj a tűzbe, és midőn a haja megkezd pirulni, szedd ki, dobd hideg vízbe, és a hajá tól szépen megtisztogasd, felül lyukaszd meg, a magvát mind szedd ki, és csak úgy egészen rakd belé a pástétomba: abba vajat, mézet, kevés szegfüvet, csináld bé, és a kemencében süsd meg, és melegen tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e0","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Körtvély-pástétom, azaz körte-pástétom","","Az almát vagy körtét tedd egy fazékba, és vízben forrald fel egyszer jól, vedd ki, tisztítsd meg a hajától, és csak úgy egészen tedd más fazékba, tölts veres bort reá, nádcukrot, vagy egyéb mézet, és fahéjjal, szegfűvel spékeld meg: ezek így lévén főzd meg jól, és tésztából pástéto mot csinálván rakd belé, csináld bé felül, és a kemencében süsd meg, s tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e1","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tyúkmony-sajt, azaz tojás-sajt","","Édes téjbe verj tojást, habard meg erősen, sózd meg, nádcukrot, apró szőlőt vess belé, tedd szénre, kevergesd sodrófával mindaddig, amíg megsűrűdik, túródzik; azt osztán sz edd ki, kösd egy ruhába, nyomtasd meg felül, hogy a savója kimenjen: az olyan lészen, mint egy kis sajtocska, azt vedd ki a ruhából, metéld el, mint a két ujjod, szép pirosan pirítsd meg a rostélyon, csinálj olyan téjfeles levet néki, és tálba rakván öntsd meg a téjfellel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e2","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Szilvás cipó","","Mosd meg az aszú szilvát s főzd meg, a magvát kihányván vágd meg jól a vágókéssel, abba szegfű, gyömbér; azonban szeldelj cipót igen szép laposan, vékonyon szeltenként, akár kenyeret, és a szilva töltelékjét kend reá, azon felül egy cipószeletet, megint tölteléket: ez így lévén egynéhány sorral, a két végit tűzd össze, hogy ki ne bomoljék, és kadocba, azaz liszt és tojás keverékéből készült tésztába mártogatván vajban rántsd meg igen jól, onnat kiszedvén metéld el keresztül, laposan, hosszúkon, mint két ujjnyira, és tálba rakván nádcukorral hintsd meg, vidd az asztalra. Ez majd olyan, mint az ostya-béles, kevés különbség vagyon benne.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e3","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Alma-kása","","Szépen meghámozván az almát, metéld el darabonként, és csuporban feltévén vízzel és egy kevés vajjal főzd meg jól: azután verj három vagy négy tojást belé, és igen jól törd meg a kanállal, hogy darabos ne légyen, egy fél kanál törött fahajat, egy kanál nádcukrot vagy egyéb mézet belé, hogy jó édes légyen, egy kevés rózsavizet, azaz rózsa olaj és víz keverékét is a szagáért; és ezeket jól megtörvén, azonban ha ezüst tálad nincs, egy mázas tálat vajjal megkenvén tedd abba az alma-kását, és mind alól felül szenet kell reá rakni; és midőn ott szépen megpirul, a fedőjét letévén felül nádcukorral hintsd meg, és vidd az asztalra.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e4","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Tálban főtt zsemlye-kása","","Végy egy marok zsemlye-kását, édes téjben főzd meg keményen, jó öregen: azután a fazékból kivévén tedd egy mázas cserép tálba, arra írós vajat, egynéhány tojást úgyannyira, hogy meghíguljon tő le, arra nádcukrot vagy egyéb mézet, rózsavizet, azaz rózsaolaj és víz keverékét úgy, hogy édességet s jó szagot is adjon néki: ezek együtt lévén csak úgy hidegen igen jól meg kell törni a kanállal mindaddig, amíg felpuffad jól; azonban egy mázas tálat vajjal meg kell kenni jól, és abba rakván tedd bé a meleg kemencébe, hadd süljön meg; és mikor megpirul, vedd ki, nádcukorral hintsd meg, s vidd fel tálald fel.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e5","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
"Mondola-klödör, azaz mandula-gombóc","","Végy fél marok mandulát, azt dobd forró vízbe, onnét kivévén vond le szépen a haját, és megtisztogatván mozsárban törd meg, néha-néha egy csepp rózsavizet, azaz rózsaolaj és víz keverékét cseppents belé, hogy olaja ne ereszkedjék, jól megtörvén tedd egy tálba, ahhoz nádcukrot, rózsavizet, azaz rózsaolaj és víz keverékét, azonban fejér cipóbelet áztass édes téjben, azt kivévén jól facsard ki belőle a tejet, tedd a mandulához, üss vagy három tojást is belé: ezeket jól törd egybe, hogy egy kevessé keményecske légyen, és a tűznél egy mázas csuporban forrjon édes téj, és kanállal dobd abba: midőn megfő, rakd tálba, és a levét öntsd reá: de arra vigyázz, hogy nem kell igen sokáig főzni: és téjbe is nádcukrot, és egy csepp rózsavizet bocsáss, hogy édes és jó szagú legyen.","Szakács mesterségnek könyvecskéje","6936849c5e3eee97212cc4e6","2025-12-08T07:56:12.558000","2025-12-08T07:56:12.558000","6935c0db222d779da0f09512","marktoth220@gmail.com","false"
